2025-01-10 14:16:22,038    INFO |      precheck_remote: vhost b.com (TLSv1.2) uses stek server2, no SNI results in stek server2
2025-01-10 14:16:22,155    INFO |      precheck_remote: vhost b.com (TLSv1.3) uses stek server2, no SNI results in stek server2
2025-01-10 14:16:23,303    INFO |   evaluate_test_case: Running server nginx_strict_tls_err in case one-server
2025-01-10 14:16:23,724 WARNING |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, requires SNI
2025-01-10 14:16:23,828 WARNING |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, requires SNI
2025-01-10 14:16:23,869 WARNING |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, requires SNI
2025-01-10 14:16:23,982 WARNING |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, requires SNI
2025-01-10 14:16:24,039 WARNING |      precheck_remote: vhost c.com (TLSv1.2) uses stek server1, requires SNI
2025-01-10 14:16:24,148 WARNING |      precheck_remote: vhost c.com (TLSv1.3) uses stek server1, requires SNI
2025-01-10 14:16:25,632   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:25,678   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:25,728   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:25,775   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:25,824   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:25,868   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:25,918   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:25,965   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,012   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,058   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,104   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,147   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,351   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,351   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,352   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,352   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,353   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,353   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,353   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,354   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,354   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,355   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,355   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,355   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,356   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,356   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,357   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,357   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
